"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_6_17_12_8_2","2","3","2","1","7","forced","NULL","3","NULL","actual_number: 7","8.18"
"2018_6_17_12_8_10","2","2","1","2","7","forced","NULL","5","NULL","actual_number: 7","3.64"
"2018_6_17_12_8_12","2","4","2","2","7","forced","NULL","1","NULL","actual_number: 7","3.16"
"2018_6_17_12_8_26","2","1","1","1","8","forced","NULL","3","NULL","actual_number: 7","2.78"
"2018_6_17_12_8_32","2","3","2","1","8","forced","NULL","1","NULL","actual_number: 7","3.67"
"2018_6_17_12_8_38","2","2","1","2","8","forced","NULL","4","NULL","actual_number: 7","6.12"
"2018_6_17_12_8_41","2","4","2","2","8","forced","NULL","3","NULL","actual_number: 7","4.54"
"2018_6_17_12_8_53","2","1","1","1","9","forced","NULL","6","NULL","actual_number: 7","3.56"
"2018_6_17_12_8_58","2","3","2","1","9","forced","NULL","1","NULL","actual_number: 7","3.27"
"2018_6_17_12_9_1","2","2","1","2","9","forced","NULL","6","NULL","actual_number: 7","3.59"
"2018_6_17_12_9_4","2","4","2","2","9","forced","NULL","3","NULL","actual_number: 7","2.02"
"2018_6_17_12_9_56","2","1","1","1","10","forced","NULL","4","NULL","actual_number: 7","7.14"
"2018_6_17_12_10_9","2","4","1","2","10","forced","NULL","1","NULL","actual_number: 7","6.32"
"2018_6_17_12_10_11","2","3","2","1","10","forced","NULL","3","NULL","actual_number: 7","11.94"
"2018_6_17_12_10_24","2","2","2","2","10","forced","NULL","3","NULL","actual_number: 7","3.55"
"2018_6_17_12_10_35","2","1","1","1","11","forced","NULL","5","NULL","actual_number: 7","3.44"
"2018_6_17_12_10_39","2","3","2","1","11","forced","NULL","3","NULL","actual_number: 7","4.08"
"2018_6_17_12_10_47","2","4","1","2","11","forced","NULL","5","NULL","actual_number: 7","5.22"
"2018_6_17_12_10_47","2","2","2","2","11","forced","NULL","6","NULL","actual_number: 7","3.15"
"2018_6_17_12_11_0","2","1","1","1","12","forced","NULL","1","NULL","actual_number: 7","3.33"
"2018_6_17_12_11_4","2","3","2","1","12","forced","NULL","2","NULL","actual_number: 7","3.32"
"2018_6_17_12_11_9","2","4","1","2","12","forced","NULL","1","NULL","actual_number: 7","2.33"
"2018_6_17_12_11_14","2","2","2","2","12","forced","NULL","6","NULL","actual_number: 7","5.54"
"2018_6_17_12_12_10","2","1","1","1","13","forced","NULL","5","NULL","actual_number: 7","4.07"
"2018_6_17_12_12_11","2","3","2","1","13","forced","NULL","1","NULL","actual_number: 7","5.97"
"2018_6_17_12_12_19","2","2","1","2","13","forced","NULL","6","NULL","actual_number: 7","3.5"
"2018_6_17_12_12_20","2","4","2","2","13","forced","NULL","2","NULL","actual_number: 7","3.55"
"2018_6_17_12_12_33","2","1","1","1","14","forced","NULL","4","NULL","actual_number: 7","3.57"
"2018_6_17_12_12_37","2","3","2","1","14","forced","NULL","1","NULL","actual_number: 7","3.98"
"2018_6_17_12_12_40","2","2","1","2","14","forced","NULL","4","NULL","actual_number: 7","3.54"
"2018_6_17_12_12_45","2","4","2","2","14","forced","NULL","2","NULL","actual_number: 7","2.84"
"2018_6_17_12_12_53","2","1","1","1","15","forced","NULL","6","NULL","actual_number: 7","2.67"
"2018_6_17_12_13_1","2","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","3.02"
"2018_6_17_12_13_4","2","2","1","2","15","forced","NULL","2","NULL","actual_number: 7","3.9"
"2018_6_17_12_13_10","2","4","2","2","15","forced","NULL","6","NULL","actual_number: 7","1.82"
"2018_6_17_12_14_22","2","1","1","1","16","forced","NULL","3","NULL","actual_number: 7","3.37"
"2018_6_17_12_14_46","2","3","2","1","16","forced","NULL","6","NULL","actual_number: 7","39.33"
"2018_6_17_12_14_51","2","4","1","2","16","forced","NULL","6","NULL","actual_number: 7","2.34"
"2018_6_17_12_14_59","2","2","2","2","16","forced","NULL","6","NULL","actual_number: 7","4.21"
"2018_6_17_12_15_10","2","1","1","1","17","forced","NULL","4","NULL","actual_number: 7","2.53"
"2018_6_17_12_15_12","2","3","2","1","17","forced","NULL","6","NULL","actual_number: 7","3.13"
"2018_6_17_12_15_18","2","4","1","2","17","forced","NULL","4","NULL","actual_number: 7","2.3"
"2018_6_17_12_15_25","2","2","2","2","17","forced","NULL","1","NULL","actual_number: 7","5.73"
"2018_6_17_12_15_37","2","1","1","1","18","forced","NULL","2","NULL","actual_number: 7","2.61"
"2018_6_17_12_15_45","2","3","2","1","18","forced","NULL","6","NULL","actual_number: 7","3.49"
"2018_6_17_12_15_52","2","4","1","2","18","forced","NULL","6","NULL","actual_number: 7","1.99"
"2018_6_17_12_15_54","2","2","2","2","18","forced","NULL","3","NULL","actual_number: 7","2.97"
"2018_6_17_12_16_58","2","3","2","1","19","forced","NULL","6","NULL","actual_number: 7","4.54"
"2018_6_17_12_16_59","2","1","1","1","19","forced","NULL","1","NULL","actual_number: 7","7.44"
"2018_6_17_12_17_8","2","4","1","2","19","forced","NULL","6","NULL","actual_number: 7","2.87"
"2018_6_17_12_17_44","2","2","2","2","19","forced","NULL","4","NULL","actual_number: 7","30"
"2018_6_17_12_17_47","2","1","1","1","20","forced","NULL","4","NULL","actual_number: 7","23.3"
"2018_6_17_12_17_57","2","4","1","2","20","forced","NULL","6","NULL","actual_number: 7","2.66"
"2018_6_17_12_18_0","2","3","2","1","20","forced","NULL","6","NULL","actual_number: 7","3.57"
"2018_6_17_12_18_18","2","2","2","2","20","forced","NULL","4","NULL","actual_number: 7","6.69"
"2018_6_17_12_18_50","2","1","1","1","21","forced","NULL","4","NULL","actual_number: 7","24.58"
"2018_6_17_12_19_3","2","4","1","2","21","forced","NULL","6","NULL","actual_number: 7","4.1"
"2018_6_17_12_19_13","2","3","2","1","21","forced","NULL","6","NULL","actual_number: 7","8.05"
"2018_6_17_12_19_52","2","2","2","2","21","forced","NULL","4","NULL","actual_number: 7","3.82"
"2018_6_17_12_20_18","2","1","1","1","22","forced","NULL","5","NULL","actual_number: 7","4.92"
"2018_6_17_12_20_24","2","4","1","2","22","forced","NULL","5","NULL","actual_number: 7","1.45"
"2018_6_17_12_20_43","2","3","2","1","22","forced","NULL","6","NULL","actual_number: 7","3.88"
"2018_6_17_12_20_52","2","1","1","1","23","forced","NULL","4","NULL","actual_number: 7","4.38"
"2018_6_17_12_20_56","2","2","2","2","22","forced","NULL","4","NULL","actual_number: 7","7.99"
"2018_6_17_12_20_58","2","4","1","2","23","forced","NULL","5","NULL","actual_number: 7","2.11"
"2018_6_17_12_21_14","2","1","1","1","24","forced","NULL","3","NULL","actual_number: 7","3.39"
"2018_6_17_12_21_14","2","3","2","1","23","forced","NULL","5","NULL","actual_number: 7","2.87"
"2018_6_17_12_21_23","2","2","2","2","23","forced","NULL","5","NULL","actual_number: 7","3.71"
"2018_6_17_12_21_23","2","4","1","2","24","forced","NULL","5","NULL","actual_number: 7","1.51"
"2018_6_17_12_21_40","2","3","2","1","24","forced","NULL","5","NULL","actual_number: 7","2.75"
"2018_6_17_12_21_51","2","2","2","2","24","forced","NULL","5","NULL","actual_number: 7","4.08"
"2018_6_17_12_22_11","2","1","1","1","25","forced","NULL","4","NULL","actual_number: 7","4.88"
"2018_6_17_12_22_59","2","3","2","1","25","forced","NULL","5","NULL","actual_number: 7","8.16"
"2018_6_17_12_23_3","2","4","1","2","25","forced","NULL","5","NULL","actual_number: 7","47.18"
"2018_6_17_12_23_8","2","2","2","2","25","forced","NULL","5","NULL","actual_number: 7","3.52"
"2018_6_17_12_23_20","2","1","1","1","26","forced","NULL","6","NULL","actual_number: 7","3.34"
"2018_6_17_12_23_26","2","3","2","1","26","forced","NULL","5","NULL","actual_number: 7","3.29"
"2018_6_17_12_23_30","2","4","1","2","26","forced","NULL","5","NULL","actual_number: 7","1.43"
"2018_6_17_12_23_36","2","2","2","2","26","forced","NULL","1","NULL","actual_number: 7","3.81"
"2018_6_17_12_23_46","2","1","1","1","27","forced","NULL","6","NULL","actual_number: 7","1.97"
"2018_6_17_12_23_54","2","3","2","1","27","forced","NULL","5","NULL","actual_number: 7","5.65"
"2018_6_17_12_23_56","2","4","1","2","27","forced","NULL","5","NULL","actual_number: 7","5.32"
"2018_6_17_12_24_8","2","2","2","2","27","forced","NULL","6","NULL","actual_number: 7","7.66"
"2018_6_17_12_25_21","2","1","1","1","28","forced","NULL","6","NULL","actual_number: 7","7.01"
"2018_6_17_12_25_38","2","3","2","1","28","forced","NULL","6","NULL","actual_number: 7","7.72"
"2018_6_17_12_25_41","2","4","1","2","28","forced","NULL","6","NULL","actual_number: 7","4.82"
"2018_6_17_12_25_47","2","2","2","2","28","forced","NULL","1","NULL","actual_number: 7","4.73"
"2018_6_17_12_25_59","2","3","2","1","29","forced","NULL","6","NULL","actual_number: 7","3.8"
"2018_6_17_12_26_4","2","1","1","1","29","forced","NULL","5","NULL","actual_number: 7","8.4"
"2018_6_17_12_26_12","2","4","1","2","29","forced","NULL","6","NULL","actual_number: 7","1.71"
"2018_6_17_12_26_13","2","2","2","2","29","forced","NULL","1","NULL","actual_number: 7","5.22"
"2018_6_17_12_26_28","2","1","1","1","30","forced","NULL","6","NULL","actual_number: 7","3.65"
"2018_6_17_12_26_28","2","3","2","1","30","forced","NULL","4","NULL","actual_number: 7","2.6"
"2018_6_17_12_26_36","2","4","1","2","30","forced","NULL","4","NULL","actual_number: 7","1.62"
"2018_6_17_12_26_40","2","2","2","2","30","forced","NULL","1","NULL","actual_number: 7","4.05"
"2018_6_17_12_27_29","2","3","2","1","31","forced","NULL","2","NULL","actual_number: 7","5.68"
"2018_6_17_12_27_44","2","1","1","1","31","forced","NULL","5","NULL","actual_number: 7","5.65"
"2018_6_17_12_27_50","2","2","2","2","31","forced","NULL","2","NULL","actual_number: 7","3.68"
"2018_6_17_12_28_5","2","4","1","2","31","forced","NULL","5","NULL","actual_number: 7","15.35"
"2018_6_17_12_28_19","2","3","2","1","32","forced","NULL","4","NULL","actual_number: 7","3.73"
"2018_6_17_12_28_23","2","1","1","1","32","forced","NULL","5","NULL","actual_number: 7","3.4"
"2018_6_17_12_28_28","2","2","2","2","32","forced","NULL","2","NULL","actual_number: 7","2.67"
"2018_6_17_12_28_35","2","4","1","2","32","forced","NULL","2","NULL","actual_number: 7","6.04"
"2018_6_17_12_28_41","2","3","2","1","33","forced","NULL","5","NULL","actual_number: 7","3.24"
"2018_6_17_12_28_49","2","1","1","1","33","forced","NULL","5","NULL","actual_number: 7","3.82"
"2018_6_17_12_28_52","2","2","2","2","33","forced","NULL","2","NULL","actual_number: 7","5.95"
"2018_6_17_12_28_55","2","4","1","2","33","forced","NULL","5","NULL","actual_number: 7","1.57"
"2018_6_17_12_29_40","2","1","1","1","34","forced","NULL","5","NULL","actual_number: 7","7.86"
"2018_6_17_12_29_45","2","3","2","1","34","forced","NULL","5","NULL","actual_number: 7","10.54"
"2018_6_17_12_29_52","2","4","1","2","34","forced","NULL","5","NULL","actual_number: 7","3.25"
"2018_6_17_12_31_45","2","2","2","2","34","forced","NULL","2","NULL","actual_number: 7","4.83"
"2018_6_17_12_31_51","2","1","1","1","35","forced","NULL","5","NULL","actual_number: 7","9.11"
"2018_6_17_12_32_23","2","4","1","2","35","forced","NULL","5","NULL","actual_number: 7","19.63"
"2018_6_17_12_32_27","2","3","2","1","35","forced","NULL","5","NULL","actual_number: 7","19.86"
"2018_6_17_12_33_8","2","2","2","2","35","forced","NULL","2","NULL","actual_number: 7","5.06"
"2018_6_17_12_33_11","2","1","1","1","36","forced","NULL","5","NULL","actual_number: 7","6.1"
"2018_6_17_12_33_25","2","4","1","2","36","forced","NULL","5","NULL","actual_number: 7","5.79"
"2018_6_17_12_33_30","2","3","2","1","36","forced","NULL","2","NULL","actual_number: 7","4.38"
"2018_6_17_12_33_39","2","2","2","2","36","forced","NULL","2","NULL","actual_number: 7","3.41"
"2018_6_17_20_56_24","3","1","1","1","1","forced","NULL","1","NULL","actual_number: 7","9.43"
"2018_6_17_20_56_43","3","3","2","1","1","forced","NULL","1","NULL","actual_number: 7","6.9"
"2018_6_17_20_56_51","3","2","1","2","1","forced","NULL","1","NULL","actual_number: 7","2.85"
"2018_6_17_20_57_9","3","4","2","2","1","forced","NULL","1","NULL","actual_number: 7","1.95"
"2018_6_17_20_57_23","3","1","1","1","2","forced","NULL","2","NULL","actual_number: 7","3.33"
"2018_6_17_20_57_32","3","2","1","2","2","forced","NULL","2","NULL","actual_number: 7","2.61"
"2018_6_17_20_57_47","3","3","2","1","2","forced","NULL","2","NULL","actual_number: 7","4.23"
"2018_6_17_20_57_54","3","4","2","2","2","forced","NULL","2","NULL","actual_number: 7","1.67"
"2018_6_17_20_58_14","3","1","1","1","3","forced","NULL","3","NULL","actual_number: 7","2.65"
"2018_6_17_20_58_21","3","2","1","2","3","forced","NULL","3","NULL","actual_number: 7","1.66"
"2018_6_17_20_59_11","3","1","1","1","4","forced","NULL","4","NULL","actual_number: 7","4.06"
"2018_6_17_20_59_25","3","2","1","2","4","forced","NULL","4","NULL","actual_number: 7","1.69"
"2018_6_17_20_59_41","3","1","1","1","5","forced","NULL","5","NULL","actual_number: 7","2.57"
"2018_6_17_20_59_54","3","2","1","2","5","forced","NULL","5","NULL","actual_number: 7","4.56"
"2018_6_17_21_0_13","3","1","1","1","6","forced","NULL","6","NULL","actual_number: 7","2.18"
"2018_6_17_21_0_22","3","2","1","2","6","forced","NULL","6","NULL","actual_number: 7","2.85"
"2018_6_17_21_1_11","3","3","2","1","3","forced","NULL","3","NULL","actual_number: 7","128.05"
"2018_6_17_21_1_21","3","1","1","1","7","forced","NULL","1","NULL","actual_number: 7","4.64"
"2018_6_17_21_1_34","3","2","1","2","7","forced","NULL","1","NULL","actual_number: 7","1.65"
"2018_6_17_21_1_50","3","1","1","1","8","forced","NULL","2","NULL","actual_number: 7","3.38"
"2018_6_17_21_1_57","3","2","1","2","8","forced","NULL","2","NULL","actual_number: 7","1.66"
"2018_6_17_21_2_13","3","1","1","1","9","forced","NULL","3","NULL","actual_number: 7","1.87"
"2018_6_17_21_2_21","3","2","1","2","9","forced","NULL","3","NULL","actual_number: 7","4.61"
"2018_6_17_21_3_9","3","4","2","2","3","forced","NULL","3","NULL","actual_number: 7","7.09"
"2018_6_17_21_4_2","3","3","2","1","4","forced","NULL","4","NULL","actual_number: 7","10.18"
"2018_6_17_21_4_19","3","4","2","2","4","forced","NULL","4","NULL","actual_number: 7","3.15"
"2018_6_17_21_4_36","3","1","1","1","10","forced","NULL","1","NULL","actual_number: 7","3.79"
"2018_6_17_21_4_42","3","3","2","1","5","forced","NULL","5","NULL","actual_number: 7","9.61"
"2018_6_17_21_4_50","3","4","2","2","5","forced","NULL","5","NULL","actual_number: 7","2.34"
"2018_6_17_21_5_7","3","3","2","1","6","forced","NULL","6","NULL","actual_number: 7","3.34"
"2018_6_17_21_5_13","3","4","2","2","6","forced","NULL","6","NULL","actual_number: 7","2.02"
"2018_6_17_21_6_4","3","3","2","1","7","forced","NULL","1","NULL","actual_number: 7","6.58"
"2018_6_17_21_6_21","3","4","2","2","7","forced","NULL","2","NULL","actual_number: 7","3.31"
"2018_6_17_21_7_29","3","3","2","1","8","forced","NULL","2","NULL","actual_number: 7","3.49"
"2018_6_17_21_7_36","3","4","2","2","8","forced","NULL","2","NULL","actual_number: 7","1.92"
"2018_6_17_21_7_51","3","3","2","1","9","forced","NULL","3","NULL","actual_number: 7","1.75"
"2018_6_17_21_7_58","3","4","2","2","9","forced","NULL","3","NULL","actual_number: 7","2.75"
"2018_6_17_21_8_41","3","2","1","2","10","forced","NULL","1","NULL","actual_number: 7","7.09"
"2018_6_17_21_9_3","3","1","1","1","11","forced","NULL","2","NULL","actual_number: 7","1.73"
"2018_6_17_21_9_12","3","2","1","2","11","forced","NULL","2","NULL","actual_number: 7","1.62"
"2018_6_17_21_9_27","3","1","1","1","12","forced","NULL","3","NULL","actual_number: 7","2.44"
"2018_6_17_21_9_35","3","2","1","2","12","forced","NULL","3","NULL","actual_number: 7","1.81"
"2018_6_17_21_10_4","3","3","2","1","10","forced","NULL","1","NULL","actual_number: 7","2.76"
"2018_6_17_21_10_16","3","4","2","2","10","forced","NULL","1","NULL","actual_number: 7","1.66"
"2018_6_17_21_10_32","3","3","2","1","11","forced","NULL","2","NULL","actual_number: 7","3.01"
"2018_6_17_21_11_52","3","4","2","2","11","forced","NULL","3","NULL","actual_number: 7","75.7"
"2018_6_17_21_12_12","3","3","2","1","12","forced","NULL","3","NULL","actual_number: 7","3.73"
"2018_6_17_21_12_20","3","4","2","2","12","forced","NULL","3","NULL","actual_number: 7","3.15"
"2018_6_17_21_12_57","3","1","1","1","13","forced","NULL","4","NULL","actual_number: 7","5"
"2018_6_17_21_13_12","3","2","1","2","13","forced","NULL","4","NULL","actual_number: 7","3.15"
"2018_6_17_21_14_9","3","1","1","1","14","forced","NULL","5","NULL","actual_number: 7","1.92"
"2018_6_17_21_14_16","3","2","1","2","14","forced","NULL","5","NULL","actual_number: 7","1.72"
"2018_6_17_21_14_38","3","1","1","1","15","forced","NULL","6","NULL","actual_number: 7","6.87"
"2018_6_17_21_14_46","3","2","1","2","15","forced","NULL","6","NULL","actual_number: 7","1.97"
"2018_6_17_21_15_16","3","3","2","1","13","forced","NULL","4","NULL","actual_number: 7","21.66"
"2018_6_17_21_15_24","3","4","2","2","13","forced","NULL","4","NULL","actual_number: 7","1.75"
"2018_6_17_21_15_41","3","3","2","1","14","forced","NULL","5","NULL","actual_number: 7","3.31"
"2018_6_17_21_15_50","3","4","2","2","14","forced","NULL","5","NULL","actual_number: 7","2.4"
"2018_6_17_21_16_7","3","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","2.67"
"2018_6_17_21_16_15","3","4","2","2","15","forced","NULL","6","NULL","actual_number: 7","2"
"2018_6_17_21_16_50","3","1","1","1","16","forced","NULL","1","NULL","actual_number: 7","3.6"
"2018_6_17_21_17_3","3","2","1","2","16","forced","NULL","1","NULL","actual_number: 7","2.06"
"2018_6_17_21_17_17","3","1","1","1","17","forced","NULL","2","NULL","actual_number: 7","2.07"
"2018_6_17_21_17_29","3","2","1","2","17","forced","NULL","2","NULL","actual_number: 7","2.1"
"2018_6_17_21_17_45","3","1","1","1","18","forced","NULL","3","NULL","actual_number: 7","2.66"
"2018_6_17_21_17_54","3","2","1","2","18","forced","NULL","3","NULL","actual_number: 7","1.83"
"2018_6_17_21_18_25","3","3","2","1","16","forced","NULL","1","NULL","actual_number: 7","4.05"
"2018_6_17_21_18_39","3","4","2","2","16","forced","NULL","1","NULL","actual_number: 7","2.7"
"2018_6_17_21_19_3","3","3","2","1","17","forced","NULL","2","NULL","actual_number: 7","10.43"
"2018_6_17_21_19_9","3","4","2","2","17","forced","NULL","2","NULL","actual_number: 7","1.91"
"2018_6_17_21_19_24","3","3","2","1","18","forced","NULL","3","NULL","actual_number: 7","1.74"
"2018_6_17_21_19_32","3","4","2","2","18","forced","NULL","3","NULL","actual_number: 7","2.98"
"2018_6_17_21_21_29","3","3","2","1","19","forced","NULL","1","NULL","actual_number: 7","7.15"
"2018_6_17_21_21_44","3","4","2","2","19","forced","NULL","1","NULL","actual_number: 7","2.32"
"2018_6_17_21_21_59","3","3","2","1","20","forced","NULL","2","NULL","actual_number: 7","2.46"
"2018_6_17_21_22_6","3","4","2","2","20","forced","NULL","2","NULL","actual_number: 7","1.6"
"2018_6_17_21_22_23","3","3","2","1","21","forced","NULL","3","NULL","actual_number: 7","2.32"
"2018_6_17_21_22_31","3","4","2","2","21","forced","NULL","3","NULL","actual_number: 7","2.26"
"2018_6_17_21_24_10","3","1","1","1","19","forced","NULL","1","NULL","actual_number: 7","68.11"
"2018_6_17_21_24_31","3","2","1","2","19","forced","NULL","1","NULL","actual_number: 7","1.86"
"2018_6_17_21_24_51","3","1","1","1","20","forced","NULL","2","NULL","actual_number: 7","3.58"
