"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_9_28_13_40_31","8","4","2","2","32","forced","NULL","6","NULL","actual_number: 7","1.25"
"2018_9_28_13_40_34","8","10","5","2","32","forced","NULL","4","NULL","actual_number: 7","1.49"
"2018_9_28_13_40_35","8","2","1","2","32","forced","NULL","2","NULL","actual_number: 7","2.89"
"2018_9_28_13_40_35","8","7","4","1","32","forced","NULL","5","NULL","actual_number: 7","4.32"
"2018_9_28_13_40_39","8","6","3","2","32","forced","NULL","6","NULL","actual_number: 7","2.62"
"2018_9_28_13_40_44","8","8","4","2","32","forced","NULL","1","NULL","actual_number: 7","3.84"
"2018_9_28_13_40_50","8","3","2","1","33","forced","NULL","6","NULL","actual_number: 7","5.3"
"2018_9_28_13_40_53","8","1","1","1","33","forced","NULL","3","NULL","actual_number: 7","4.63"
"2018_9_28_13_40_55","8","9","5","1","33","forced","NULL","6","NULL","actual_number: 7","6.19"
"2018_9_28_13_40_56","8","5","3","1","33","forced","NULL","6","NULL","actual_number: 7","6.52"
"2018_9_28_13_40_57","8","7","4","1","33","forced","NULL","2","NULL","actual_number: 7","1.91"
"2018_9_28_13_40_58","8","4","2","2","33","forced","NULL","6","NULL","actual_number: 7","1.11"
"2018_9_28_13_41_3","8","2","1","2","33","forced","NULL","4","NULL","actual_number: 7","4.56"
"2018_9_28_13_41_3","8","6","3","2","33","forced","NULL","6","NULL","actual_number: 7","2.7"
"2018_9_28_13_41_4","8","10","5","2","33","forced","NULL","6","NULL","actual_number: 7","2.07"
"2018_9_28_13_41_5","8","8","4","2","33","forced","NULL","5","NULL","actual_number: 7","3.12"
"2018_9_28_13_41_49","8","3","2","1","34","forced","NULL","6","NULL","actual_number: 7","4.18"
"2018_9_28_13_41_51","8","1","1","1","34","forced","NULL","5","NULL","actual_number: 7","5.33"
"2018_9_28_13_41_56","8","5","3","1","34","forced","NULL","6","NULL","actual_number: 7","6.28"
"2018_9_28_13_41_56","8","9","5","1","34","forced","NULL","4","NULL","actual_number: 7","7.05"
"2018_9_28_13_42_0","8","7","4","1","34","forced","NULL","5","NULL","actual_number: 7","6.39"
"2018_9_28_13_42_5","8","2","2","2","34","forced","NULL","6","NULL","actual_number: 7","2.46"
"2018_9_28_13_42_6","8","8","5","2","34","forced","NULL","3","NULL","actual_number: 7","3.24"
"2018_9_28_13_42_9","8","6","4","2","34","forced","NULL","5","NULL","actual_number: 7","2.92"
"2018_9_28_13_42_10","8","4","3","2","34","forced","NULL","6","NULL","actual_number: 7","1.41"
"2018_9_28_13_42_12","8","10","1","2","34","forced","NULL","5","NULL","actual_number: 7","4.47"
"2018_9_28_13_42_20","8","3","2","1","35","forced","NULL","6","NULL","actual_number: 7","4.34"
"2018_9_28_13_42_26","8","7","4","1","35","forced","NULL","4","NULL","actual_number: 7","6.65"
"2018_9_28_13_42_27","8","2","2","2","35","forced","NULL","5","NULL","actual_number: 7","3.02"
"2018_9_28_13_42_27","8","9","5","1","35","forced","NULL","6","NULL","actual_number: 7","7.25"
"2018_9_28_13_42_29","8","5","3","1","35","forced","NULL","6","NULL","actual_number: 7","4.6"
"2018_9_28_13_42_31","8","1","1","1","35","forced","NULL","4","NULL","actual_number: 7","6.59"
"2018_9_28_13_42_34","8","6","4","2","35","forced","NULL","4","NULL","actual_number: 7","2.2"
"2018_9_28_13_42_34","8","8","5","2","35","forced","NULL","4","NULL","actual_number: 7","2.07"
"2018_9_28_13_42_38","8","4","3","2","35","forced","NULL","6","NULL","actual_number: 7","4.19"
"2018_9_28_13_42_41","8","10","1","2","35","forced","NULL","2","NULL","actual_number: 7","1.92"
"2018_9_28_13_42_43","8","3","2","1","36","forced","NULL","4","NULL","actual_number: 7","4.42"
"2018_9_28_13_42_51","8","7","4","1","36","forced","NULL","6","NULL","actual_number: 7","5.58"
"2018_9_28_13_42_52","8","9","5","1","36","forced","NULL","5","NULL","actual_number: 7","5.64"
"2018_9_28_13_42_54","8","2","2","2","36","forced","NULL","4","NULL","actual_number: 7","3.68"
"2018_9_28_13_42_58","8","1","1","1","36","forced","NULL","1","NULL","actual_number: 7","4.26"
"2018_9_28_13_42_59","8","5","3","1","36","forced","NULL","6","NULL","actual_number: 7","6.75"
"2018_9_28_13_43_0","8","6","4","2","36","forced","NULL","6","NULL","actual_number: 7","3.51"
"2018_9_28_13_43_4","8","8","5","2","36","forced","NULL","2","NULL","actual_number: 7","4.23"
"2018_9_28_13_43_6","8","4","3","2","36","forced","NULL","6","NULL","actual_number: 7","1.54"
"2018_9_28_13_43_7","8","10","1","2","36","forced","NULL","3","NULL","actual_number: 7","1.78"
