group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,ReportFirstMover,zcReportFirstMover,Effort,Partnership
19,4,2018_9_27_10_37_57,2,31,6.94,2,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
19,6,2018_9_27_10_37_18,3,31,2.49,1,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,1,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,1,-3.4916020671834627,High Effort,Long Partnership
19,2,2018_9_27_10_38_34,1,32,5.82,2,2,22550,Second Mover,Collaborative,1,0,Regular,0,1,0,25,0,4.2,4.5,4.3,3.7,3.9,4.7,2.8333333333333335,Humanities,Europe,4,-0.49160206718346267,High Effort,Long Partnership
19,4,2018_9_27_10_38_23,2,32,7.6,5,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
19,6,2018_9_27_10_37_40,3,32,2.84,6,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,1,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
19,2,2018_9_27_10_39_3,1,33,5.03,6,2,22550,Second Mover,Collaborative,1,0,Regular,0,1,1,25,0,4.2,4.5,4.3,3.7,3.9,4.7,2.8333333333333335,Humanities,Europe,6,1.5083979328165373,High Effort,Long Partnership
19,4,2018_9_27_10_38_49,2,33,6.22,5,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
19,6,2018_9_27_10_38_9,3,33,3.16,1,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,0,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,4,-0.49160206718346267,High Effort,Long Partnership
19,2,2018_9_27_10_40_6,1,34,7.15,3,2,22550,Second Mover,Collaborative,1,0,Regular,0,1,0,25,0,4.2,4.5,4.3,3.7,3.9,4.7,2.8333333333333335,Humanities,Europe,5,0.5083979328165373,High Effort,Long Partnership
19,4,2018_9_27_10_39_49,2,34,6.61,6,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,2,-2.4916020671834627,High Effort,Long Partnership
19,6,2018_9_27_10_38_59,3,34,2.54,5,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,0,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,4,-0.49160206718346267,High Effort,Long Partnership
19,2,2018_9_27_10_40_33,1,35,3.85,3,2,22550,Second Mover,Collaborative,1,0,Regular,0,1,0,25,0,4.2,4.5,4.3,3.7,3.9,4.7,2.8333333333333335,Humanities,Europe,4,-0.49160206718346267,High Effort,Long Partnership
19,4,2018_9_27_10_40_20,2,35,5.93,1,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
19,6,2018_9_27_10_39_22,3,35,2.12,1,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,1,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,1,-3.4916020671834627,High Effort,Long Partnership
19,2,2018_9_27_10_41_0,1,36,6.39,3,2,22550,Second Mover,Collaborative,1,0,Regular,0,1,0,25,0,4.2,4.5,4.3,3.7,3.9,4.7,2.8333333333333335,Humanities,Europe,5,0.5083979328165373,High Effort,Long Partnership
19,4,2018_9_27_10_40_49,2,36,10.68,2,2,22033,Second Mover,Collaborative,1,0,Regular,0,1,0,29,0,4.6,5.2,3.3,3.6,4,3.7,2.0833333333333335,Other,Asia,4,-0.49160206718346267,High Effort,Long Partnership
19,6,2018_9_27_10_39_51,3,36,2.77,2,2,21186,Second Mover,Collaborative,1,0,Regular,0,1,0,19,1,4.4,3.8,5.5,4.3,4.3,5,2.5833333333333335,Science,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,2,2018_9_28_13_13_19,1,1,4.5,3,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,1,-3.4916020671834627,Low Effort,Long Partnership
20,4,2018_9_28_13_12_1,2,1,2.05,6,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_13_34,3,1,4.53,6,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_14_37,4,1,7,1,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_17_46,5,1,11.31,1,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,2,2018_9_28_13_13_52,1,2,4.53,6,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,Low Effort,Long Partnership
20,4,2018_9_28_13_12_36,2,2,10.75,5,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_14_16,3,2,8,5,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_15_15,4,2,5.8,4,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,1,-3.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_18_31,5,2,9.24,5,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,2,2018_9_28_13_14_29,1,3,7.98,2,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,4,2018_9_28_13_13_9,2,3,2.44,1,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,0,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_15_2,3,3,14.65,4,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
20,8,2018_9_28_13_15_53,4,3,4.87,6,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_19_9,5,3,9.56,5,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
20,2,2018_9_28_13_15_25,1,4,9.34,5,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
20,4,2018_9_28_13_14_6,2,4,5.86,2,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,0,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_16_7,3,4,7.29,6,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_17_0,4,4,3.61,4,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,1,-3.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_20_13,5,4,6.58,4,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,2,2018_9_28_13_15_56,1,5,4.89,5,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,4,2018_9_28_13_14_32,2,5,1.58,3,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,3,-1.4916020671834627,Low Effort,Long Partnership
20,6,2018_9_28_13_16_50,3,5,4.84,1,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_17_37,4,5,5.28,4,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_20_43,5,5,6.93,2,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,2,2018_9_28_13_16_24,1,6,2.45,2,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,4,2018_9_28_13_15_10,2,6,2.09,4,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
20,6,2018_9_28_13_17_40,3,6,5.93,5,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
20,8,2018_9_28_13_18_19,4,6,9.76,6,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,1,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,10,2018_9_28_13_21_13,5,6,5.5,3,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,2,2018_9_28_13_17_11,1,7,2.64,4,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,Low Effort,Long Partnership
20,4,2018_9_28_13_16_10,2,7,1.92,5,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_18_46,3,7,3.31,6,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_19_28,4,7,3.9,4,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_22_10,5,7,9.05,3,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
20,2,2018_9_28_13_17_38,1,8,3.42,5,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,1,-3.4916020671834627,Low Effort,Long Partnership
20,4,2018_9_28_13_16_39,2,8,4.53,6,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_19_13,3,8,4.36,6,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_19_56,4,8,2,3,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,5,0.5083979328165373,Low Effort,Long Partnership
20,10,2018_9_28_13_22_39,5,8,6.4,6,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
20,2,2018_9_28_13_18_7,1,9,3.19,1,2,21148,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
20,4,2018_9_28_13_17_7,2,9,4.45,5,2,20028,Second Mover,Collaborative,0,1,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,Low Effort,Long Partnership
20,6,2018_9_28_13_19_46,3,9,6.65,6,2,20094,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,8,2018_9_28_13_20_26,4,9,3.05,4,2,22720,Second Mover,Collaborative,0,1,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,1,-3.4916020671834627,Low Effort,Long Partnership
20,10,2018_9_28_13_23_7,5,9,4.84,6,2,22719,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,6,1.5083979328165373,Low Effort,Long Partnership
20,10,2018_9_28_13_24_29,1,10,4.99,4,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_24_5,2,10,7.02,4,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_24_12,3,10,2.36,5,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_24_3,4,10,3.19,5,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_24_35,5,10,4.57,3,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_24_56,1,11,5.78,2,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_24_35,2,11,6.03,1,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_24_43,3,11,4.99,2,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_24_43,4,11,4.63,2,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,2,-2.4916020671834627,High Effort,Long Partnership
20,8,2018_9_28_13_25_8,5,11,9,6,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,1,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_25_28,1,12,4.96,6,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,1,-3.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_25_5,2,12,5.63,6,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_25_12,3,12,2.08,5,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,5,0.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_25_22,4,12,3.17,2,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,2,-2.4916020671834627,High Effort,Long Partnership
20,8,2018_9_28_13_25_44,5,12,2.7,1,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,4,-0.49160206718346267,High Effort,Long Partnership
20,10,2018_9_28_13_26_32,1,13,6.66,6,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_26_0,2,13,4.74,3,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,4,-0.49160206718346267,High Effort,Long Partnership
20,4,2018_9_28_13_26_8,3,13,4.4,3,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,0,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,4,-0.49160206718346267,High Effort,Long Partnership
20,6,2018_9_28_13_26_37,4,13,5.28,6,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_26_51,5,13,3.59,5,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_27_7,1,14,8.35,3,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,4,-0.49160206718346267,High Effort,Long Partnership
20,2,2018_9_28_13_26_31,2,14,5.94,6,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_26_40,3,14,2.91,6,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_27_10,4,14,3.13,4,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,4,-0.49160206718346267,High Effort,Long Partnership
20,8,2018_9_28_13_27_18,5,14,1.98,4,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_27_40,1,15,6.64,3,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,2,2018_9_28_13_27_3,2,15,7.09,5,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_27_4,3,15,1.44,6,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_27_40,4,15,2.37,6,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_27_51,5,15,2.22,5,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,1,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_28_40,1,16,8.81,6,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_27_57,2,16,7.15,3,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_28_11,3,16,4.97,6,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_28_51,4,16,6.62,6,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_28_44,5,16,3.43,2,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_29_10,1,17,7.32,1,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_28_27,2,17,6.27,6,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_28_35,3,17,1.71,6,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_29_17,4,17,3.87,5,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_29_8,5,17,1.9,6,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,1,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,6,1.5083979328165373,High Effort,Long Partnership
20,10,2018_9_28_13_29_39,1,18,7.09,3,2,22719,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,3,-1.4916020671834627,High Effort,Long Partnership
20,2,2018_9_28_13_28_56,2,18,4.08,6,2,21148,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,5,0.5083979328165373,High Effort,Long Partnership
20,4,2018_9_28_13_29_3,3,18,1.65,6,2,20028,Second Mover,Collaborative,1,0,Mirror,0,1,1,20,0,4,4.8,4,4.7,3.8,3.8,2.6666666666666665,Economics,Europe,6,1.5083979328165373,High Effort,Long Partnership
20,6,2018_9_28_13_29_42,4,18,2.87,5,2,20094,Second Mover,Collaborative,1,0,Mirror,0,1,1,21,0,3.5,5.2,4.8,3.7,3.9,4.6,2.6666666666666665,Economics,Asia,5,0.5083979328165373,High Effort,Long Partnership
20,8,2018_9_28_13_29_37,5,18,2.99,1,2,22720,Second Mover,Collaborative,1,0,Mirror,0,1,0,18,1,4.4,3.9,3.4,3.7,4.4,3.6,2.6666666666666665,Science,Asia,4,-0.49160206718346267,High Effort,Long Partnership
20,10,2018_9_28_13_30_50,1,19,5.33,4,2,22719,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.6,5.2,4.1,4.2,4.8,4.7,2.9166666666666665,Other,Asia,2,-2.4916020671834627,Low Effort,Short Partnership
20,2,2018_9_28_13_30_0,2,19,3.01,5,2,21148,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.4,3.5,4.6,3.8,3.8,4.9,2.8333333333333335,Psychology,Europe,6,1.5083979328165373,Low Effort,Short Partnership
