date,group,subject,team,label,response,comment
2018_6_27_10_15_18,37,4,2,Q3,b,
2018_6_27_10_15_35,37,5,3,Q1,d,
2018_6_27_10_15_35,37,5,3,Q2,d,
2018_6_27_10_15_35,37,5,3,Q3,b,
2018_6_27_10_15_51,37,3,2,Q1,d,
2018_6_27_10_15_51,37,3,2,Q2,d,
2018_6_27_10_15_51,37,3,2,Q3,b,
2018_6_27_10_43_14,37,3,2,roll201,4,actual_number: 9; reaction_time: 4.04
2018_6_27_10_43_20,37,3,2,roll202,6,actual_number: 9; reaction_time: 4.17
2018_6_27_10_43_27,37,3,2,roll203,6,actual_number: 9; reaction_time: 3.88
2018_6_27_10_43_28,37,8,2,roll201,6,actual_number: 9; reaction_time: 5.58
2018_6_27_10_43_33,37,3,2,roll204,1,actual_number: 9; reaction_time: 2.45
2018_6_27_10_43_38,37,3,2,roll205,4,actual_number: 9; reaction_time: 2.1
2018_6_27_10_43_45,37,3,2,roll206,4,actual_number: 9; reaction_time: 4.55
2018_6_27_10_43_49,37,8,2,roll202,6,actual_number: 9; reaction_time: 18.17
2018_6_27_10_43_53,37,3,2,roll207,3,actual_number: 9; reaction_time: 3.47
2018_6_27_10_43_58,37,8,2,roll203,5,actual_number: 9; reaction_time: 6.54
2018_6_27_10_44_2,37,3,2,roll208,3,actual_number: 9; reaction_time: 7.21
2018_6_27_10_44_8,37,3,2,roll209,5,actual_number: 9; reaction_time: 3.39
2018_6_27_10_44_10,37,8,2,roll204,6,actual_number: 9; reaction_time: 6.32
2018_6_27_10_44_14,37,3,2,roll210,6,actual_number: 9; reaction_time: 1.99
2018_6_27_10_44_16,37,1,1,roll201,5,actual_number: 9; reaction_time: 8.16
2018_6_27_10_44_16,37,8,2,roll205,5,actual_number: 9; reaction_time: 3.86
2018_6_27_10_44_22,37,3,2,roll211,6,actual_number: 9; reaction_time: 4.62
2018_6_27_10_44_22,37,6,1,roll201,1,actual_number: 9; reaction_time: 15.22
2018_6_27_10_44_23,37,1,1,roll202,3,actual_number: 9; reaction_time: 5.39
2018_6_27_10_44_24,37,8,2,roll206,6,actual_number: 9; reaction_time: 5.18
2018_6_27_10_44_26,37,2,3,roll201,6,actual_number: 9; reaction_time: 5.22
2018_6_27_10_44_27,37,3,2,roll212,5,actual_number: 9; reaction_time: 3.32
2018_6_27_10_44_29,37,6,1,roll202,5,actual_number: 9; reaction_time: 5.11
2018_6_27_10_44_31,37,8,2,roll207,5,actual_number: 9; reaction_time: 3.2
2018_6_27_10_44_32,37,1,1,roll203,5,actual_number: 9; reaction_time: 6.12
2018_6_27_10_44_32,37,2,3,roll202,4,actual_number: 9; reaction_time: 3.8
2018_6_27_10_44_33,37,5,3,roll201,5,actual_number: 9; reaction_time: 2.37
2018_6_27_10_44_35,37,6,1,roll203,2,actual_number: 9; reaction_time: 3.53
2018_6_27_10_44_36,37,3,2,roll213,2,actual_number: 9; reaction_time: 2.43
2018_6_27_10_44_36,37,8,2,roll208,6,actual_number: 9; reaction_time: 2.63
2018_6_27_10_44_38,37,5,3,roll202,4,actual_number: 9; reaction_time: 1.99
2018_6_27_10_44_38,37,2,3,roll203,4,actual_number: 9; reaction_time: 3.52
2018_6_27_10_44_42,37,8,2,roll209,6,actual_number: 9; reaction_time: 3.57
2018_6_27_10_44_43,37,5,3,roll203,6,actual_number: 9; reaction_time: 2.98
2018_6_27_10_44_43,37,6,1,roll204,5,actual_number: 9; reaction_time: 3.53
2018_6_27_10_44_44,37,3,2,roll214,5,actual_number: 9; reaction_time: 5.77
2018_6_27_10_44_44,37,1,1,roll204,4,actual_number: 9; reaction_time: 6.05
2018_6_27_10_44_47,37,2,3,roll204,4,actual_number: 9; reaction_time: 2.98
2018_6_27_10_44_51,37,6,1,roll205,2,actual_number: 9; reaction_time: 5.4
2018_6_27_10_44_52,37,5,3,roll204,3,actual_number: 9; reaction_time: 4.65
2018_6_27_10_44_52,37,2,3,roll205,3,actual_number: 9; reaction_time: 3.28
2018_6_27_10_44_53,37,3,2,roll215,6,actual_number: 9; reaction_time: 6.51
2018_6_27_10_44_53,37,1,1,roll205,6,actual_number: 9; reaction_time: 6.36
2018_6_27_10_44_54,37,8,2,roll210,6,actual_number: 9; reaction_time: 5.06
2018_6_27_10_44_57,37,5,3,roll205,6,actual_number: 9; reaction_time: 2.62
2018_6_27_10_44_58,37,6,1,roll206,6,actual_number: 9; reaction_time: 4.01
2018_6_27_10_44_58,37,2,3,roll206,1,actual_number: 9; reaction_time: 3.19
2018_6_27_10_44_59,37,8,2,roll211,6,actual_number: 9; reaction_time: 2.45
2018_6_27_10_45_0,37,3,2,roll216,3,actual_number: 9; reaction_time: 2.34
2018_6_27_10_45_2,37,1,1,roll206,4,actual_number: 9; reaction_time: 6.85
2018_6_27_10_45_3,37,5,3,roll206,5,actual_number: 9; reaction_time: 2.99
2018_6_27_10_45_6,37,8,2,roll212,6,actual_number: 9; reaction_time: 4.66
2018_6_27_10_45_6,37,6,1,roll207,6,actual_number: 9; reaction_time: 3.61
2018_6_27_10_45_6,37,2,3,roll207,3,actual_number: 9; reaction_time: 2.76
2018_6_27_10_45_7,37,4,4,roll201,6,actual_number: 9; reaction_time: 7.07
2018_6_27_10_45_7,37,3,2,roll217,4,actual_number: 9; reaction_time: 4.75
2018_6_27_10_45_9,37,5,3,roll207,6,actual_number: 9; reaction_time: 1.89
2018_6_27_10_45_9,37,7,4,roll201,5,actual_number: 9; reaction_time: 6.76
2018_6_27_10_45_12,37,6,1,roll208,1,actual_number: 9; reaction_time: 3.68
2018_6_27_10_45_12,37,1,1,roll207,3,actual_number: 9; reaction_time: 5.31
2018_6_27_10_45_13,37,2,3,roll208,6,actual_number: 9; reaction_time: 4.52
2018_6_27_10_45_14,37,5,3,roll208,4,actual_number: 9; reaction_time: 2.2
2018_6_27_10_45_14,37,3,2,roll218,6,actual_number: 9; reaction_time: 4.48
2018_6_27_10_45_16,37,4,4,roll202,6,actual_number: 9; reaction_time: 6.51
2018_6_27_10_45_16,37,7,4,roll202,4,actual_number: 9; reaction_time: 4.63
2018_6_27_10_45_16,37,8,2,roll213,6,actual_number: 9; reaction_time: 6.08
2018_6_27_10_45_18,37,6,1,roll209,5,actual_number: 9; reaction_time: 3.44
2018_6_27_10_45_21,37,1,1,roll208,3,actual_number: 9; reaction_time: 5.63
2018_6_27_10_45_21,37,2,3,roll209,2,actual_number: 9; reaction_time: 5.34
2018_6_27_10_45_23,37,5,3,roll209,5,actual_number: 9; reaction_time: 6.62
2018_6_27_10_45_24,37,8,2,roll214,6,actual_number: 9; reaction_time: 4.74
2018_6_27_10_45_24,37,4,4,roll203,5,actual_number: 9; reaction_time: 5.26
2018_6_27_10_45_25,37,7,4,roll203,6,actual_number: 9; reaction_time: 5.95
2018_6_27_10_45_29,37,1,1,roll209,6,actual_number: 9; reaction_time: 6.12
2018_6_27_10_45_29,37,2,3,roll210,1,actual_number: 9; reaction_time: 2.22
2018_6_27_10_45_30,37,6,1,roll210,4,actual_number: 9; reaction_time: 7.1
2018_6_27_10_45_31,37,8,2,roll215,6,actual_number: 9; reaction_time: 5
2018_6_27_10_45_32,37,3,2,pid,18195,
2018_6_27_10_45_32,37,5,3,roll210,5,actual_number: 9; reaction_time: 4.26
2018_6_27_10_45_35,37,7,4,roll204,3,actual_number: 9; reaction_time: 4.12
2018_6_27_10_45_35,37,6,1,roll211,6,actual_number: 9; reaction_time: 2.79
2018_6_27_10_45_35,37,2,3,roll211,4,actual_number: 9; reaction_time: 3.25
2018_6_27_10_45_36,37,4,4,roll204,6,actual_number: 9; reaction_time: 6.24
2018_6_27_10_45_38,37,1,1,roll210,2,actual_number: 9; reaction_time: 4.06
2018_6_27_10_45_39,37,5,3,roll211,3,actual_number: 9; reaction_time: 4.75
2018_6_27_10_45_41,37,2,3,roll212,5,actual_number: 9; reaction_time: 3.51
2018_6_27_10_45_41,37,8,2,roll216,6,actual_number: 9; reaction_time: 5.42
2018_6_27_10_45_42,37,7,4,roll205,4,actual_number: 9; reaction_time: 5.01
2018_6_27_10_45_44,37,6,1,roll212,2,actual_number: 9; reaction_time: 6.91
2018_6_27_10_45_45,37,5,3,roll212,6,actual_number: 9; reaction_time: 3.63
2018_6_27_10_45_47,37,1,1,roll211,5,actual_number: 9; reaction_time: 6.07
2018_6_27_10_45_48,37,4,4,roll205,5,actual_number: 9; reaction_time: 9.49
2018_6_27_10_45_48,37,7,4,roll206,5,actual_number: 9; reaction_time: 3.54
2018_6_27_10_45_49,37,2,3,roll213,6,actual_number: 9; reaction_time: 3.78
2018_6_27_10_45_50,37,8,2,roll217,5,actual_number: 9; reaction_time: 6.32
2018_6_27_10_45_52,37,5,3,roll213,5,actual_number: 9; reaction_time: 2.48
2018_6_27_10_45_54,37,6,1,roll213,4,actual_number: 9; reaction_time: 5.04
2018_6_27_10_45_55,37,2,3,roll214,5,actual_number: 9; reaction_time: 3.22
2018_6_27_10_45_55,37,1,1,roll212,6,actual_number: 9; reaction_time: 5.51
2018_6_27_10_45_56,37,7,4,roll207,6,actual_number: 9; reaction_time: 2.95
2018_6_27_10_45_57,37,5,3,roll214,4,actual_number: 9; reaction_time: 2.95
2018_6_27_10_45_58,37,8,2,roll218,6,actual_number: 9; reaction_time: 5.62
2018_6_27_10_45_59,37,4,4,roll206,6,actual_number: 9; reaction_time: 8.93
2018_6_27_10_46_0,37,2,3,roll215,5,actual_number: 9; reaction_time: 3.01
2018_6_27_10_46_1,37,6,1,roll214,6,actual_number: 9; reaction_time: 4.39
2018_6_27_10_46_2,37,7,4,roll208,5,actual_number: 9; reaction_time: 3.72
2018_6_27_10_46_3,37,1,1,roll213,3,actual_number: 9; reaction_time: 3.26
2018_6_27_10_46_3,37,5,3,roll215,6,actual_number: 9; reaction_time: 3.72
2018_6_27_10_46_8,37,6,1,roll215,5,actual_number: 9; reaction_time: 4.41
2018_6_27_10_46_9,37,7,4,roll209,2,actual_number: 9; reaction_time: 4.01
2018_6_27_10_46_9,37,2,3,roll216,6,actual_number: 9; reaction_time: 4.13
2018_6_27_10_46_11,37,5,3,roll216,4,actual_number: 9; reaction_time: 2.83
2018_6_27_10_46_11,37,1,1,roll214,5,actual_number: 9; reaction_time: 5.57
2018_6_27_10_46_11,37,4,4,roll207,6,actual_number: 9; reaction_time: 7.41
2018_6_27_10_46_15,37,2,3,roll217,2,actual_number: 9; reaction_time: 3.2
2018_6_27_10_46_15,37,5,3,roll217,3,actual_number: 9; reaction_time: 2.36
2018_6_27_10_46_16,37,8,2,pid,19967,
2018_6_27_10_46_19,37,7,4,roll210,6,actual_number: 9; reaction_time: 4.98
2018_6_27_10_46_19,37,6,1,roll216,6,actual_number: 9; reaction_time: 4.75
2018_6_27_10_46_20,37,1,1,roll215,4,actual_number: 9; reaction_time: 6.29
2018_6_27_10_46_21,37,5,3,roll218,6,actual_number: 9; reaction_time: 3.22
2018_6_27_10_46_21,37,2,3,roll218,6,actual_number: 9; reaction_time: 3.57
2018_6_27_10_46_25,37,7,4,roll211,2,actual_number: 9; reaction_time: 4.29
2018_6_27_10_46_27,37,6,1,roll217,4,actual_number: 9; reaction_time: 5.72
2018_6_27_10_46_30,37,1,1,roll216,6,actual_number: 9; reaction_time: 4.8
2018_6_27_10_46_31,37,4,4,roll208,6,actual_number: 9; reaction_time: 16.64
2018_6_27_10_46_32,37,7,4,roll212,2,actual_number: 9; reaction_time: 3.78
2018_6_27_10_46_33,37,6,1,roll218,3,actual_number: 9; reaction_time: 3.62
2018_6_27_10_46_35,37,5,3,pid,18360,
2018_6_27_10_46_38,37,1,1,roll217,3,actual_number: 9; reaction_time: 5.68
2018_6_27_10_46_40,37,2,3,pid,21398,
2018_6_27_10_46_41,37,4,4,roll209,6,actual_number: 9; reaction_time: 7.78
2018_6_27_10_46_41,37,7,4,roll213,1,actual_number: 9; reaction_time: 4.73
2018_6_27_10_46_46,37,1,1,roll218,6,actual_number: 9; reaction_time: 5.84
2018_6_27_10_46_47,37,7,4,roll214,4,actual_number: 9; reaction_time: 3.97
2018_6_27_10_46_49,37,6,1,pid,21281,
2018_6_27_10_46_52,37,4,4,roll210,6,actual_number: 9; reaction_time: 7.16
2018_6_27_10_46_53,37,7,4,roll215,1,actual_number: 9; reaction_time: 3.73
2018_6_27_10_47_2,37,4,4,roll211,5,actual_number: 9; reaction_time: 7.07
2018_6_27_10_47_3,37,7,4,roll216,4,actual_number: 9; reaction_time: 4.64
2018_6_27_10_47_5,37,1,1,pid,16802,
2018_6_27_10_47_10,37,7,4,roll217,5,actual_number: 9; reaction_time: 4.45
2018_6_27_10_47_11,37,4,4,roll212,6,actual_number: 9; reaction_time: 6.68
2018_6_27_10_47_17,37,7,4,roll218,6,actual_number: 9; reaction_time: 4.79
2018_6_27_10_47_24,37,4,4,roll213,5,actual_number: 9; reaction_time: 8.21
2018_6_27_10_47_35,37,4,4,roll214,6,actual_number: 9; reaction_time: 8.35
2018_6_27_10_47_40,37,7,4,pid,21228,
2018_6_27_10_47_44,37,4,4,roll215,6,actual_number: 9; reaction_time: 6.98
2018_6_27_10_48_0,37,4,4,roll216,6,actual_number: 9; reaction_time: 8.48
2018_6_27_10_48_9,37,4,4,roll217,5,actual_number: 9; reaction_time: 6.73
2018_6_27_10_48_17,37,4,4,roll218,6,actual_number: 9; reaction_time: 6.03
2018_6_27_10_48_34,37,4,4,pid,21405,
2018_6_28_10_9_9,39,9,5,roll301,5,actual_number: 10; reaction_time: 36.77
2018_6_28_10_9_28,39,9,5,roll302,6,actual_number: 10; reaction_time: 16.27
2018_6_28_10_10_4,39,9,5,roll303,2,actual_number: 10; reaction_time: 33.51
2018_6_28_10_10_5,39,7,4,roll301,1,actual_number: 10; reaction_time: 23.01
2018_6_28_10_10_18,39,7,4,roll302,2,actual_number: 10; reaction_time: 9.63
2018_6_28_10_10_27,39,7,4,roll303,3,actual_number: 10; reaction_time: 7.19
2018_6_28_10_10_44,39,7,4,roll304,5,actual_number: 10; reaction_time: 7.44
2018_6_28_10_10_52,39,9,5,roll304,6,actual_number: 10; reaction_time: 10.24
2018_6_28_10_10_53,39,7,4,roll305,5,actual_number: 10; reaction_time: 6.58
2018_6_28_10_11_2,39,7,4,roll306,3,actual_number: 10; reaction_time: 6.58
2018_6_28_10_11_7,39,9,5,roll305,4,actual_number: 10; reaction_time: 13.08
2018_6_28_10_11_20,39,9,5,roll306,4,actual_number: 10; reaction_time: 9.88
2018_6_28_10_11_20,39,7,4,roll307,3,actual_number: 10; reaction_time: 6.61
2018_6_28_10_11_30,39,7,4,roll308,2,actual_number: 10; reaction_time: 8.07
2018_6_28_10_11_39,39,7,4,roll309,3,actual_number: 10; reaction_time: 6.34
2018_6_28_10_12_0,39,1,1,roll301,5,actual_number: 10; reaction_time: 257.37
2018_6_28_10_12_5,39,2,1,roll301,4,actual_number: 10; reaction_time: 12.19
2018_6_28_10_12_7,39,5,3,roll301,4,actual_number: 10; reaction_time: 177.92
2018_6_28_10_12_8,39,12,6,roll301,4,actual_number: 10; reaction_time: 196.03
2018_6_28_10_12_13,39,2,1,roll302,2,actual_number: 10; reaction_time: 5.96
2018_6_28_10_12_20,39,1,1,roll302,6,actual_number: 10; reaction_time: 17.31
2018_6_28_10_12_20,39,2,1,roll303,2,actual_number: 10; reaction_time: 4.64
2018_6_28_10_12_23,39,5,3,roll302,6,actual_number: 10; reaction_time: 13.63
2018_6_28_10_12_23,39,3,2,roll301,4,actual_number: 10; reaction_time: 13.01
2018_6_28_10_12_25,39,7,4,roll101,2,actual_number: 8; reaction_time: 8.39
2018_6_28_10_12_31,39,1,1,roll303,2,actual_number: 10; reaction_time: 8.61
2018_6_28_10_12_32,39,7,4,roll102,6,actual_number: 8; reaction_time: 4.53
2018_6_28_10_12_35,39,3,2,roll302,6,actual_number: 10; reaction_time: 9.47
2018_6_28_10_12_36,39,4,2,roll301,1,actual_number: 10; reaction_time: 8.72
2018_6_28_10_12_37,39,5,3,roll303,1,actual_number: 10; reaction_time: 11.98
2018_6_28_10_12_38,39,9,5,roll307,6,actual_number: 10; reaction_time: 50.46
2018_6_28_10_12_38,39,12,6,roll302,3,actual_number: 10; reaction_time: 27.21
2018_6_28_10_12_38,39,2,1,roll304,6,actual_number: 10; reaction_time: 10.42
2018_6_28_10_12_41,39,7,4,roll103,5,actual_number: 8; reaction_time: 6.64
2018_6_28_10_12_45,39,2,1,roll305,1,actual_number: 10; reaction_time: 3.8
2018_6_28_10_12_46,39,9,5,roll308,4,actual_number: 10; reaction_time: 5.55
2018_6_28_10_12_46,39,4,2,roll302,6,actual_number: 10; reaction_time: 6.96
2018_6_28_10_12_48,39,3,2,roll303,5,actual_number: 10; reaction_time: 10.01
2018_6_28_10_12_48,39,10,5,roll301,6,actual_number: 10; reaction_time: 20.82
2018_6_28_10_12_51,39,2,1,roll306,6,actual_number: 10; reaction_time: 4.25
2018_6_28_10_12_52,39,1,1,roll304,3,actual_number: 10; reaction_time: 7.62
2018_6_28_10_12_53,39,9,5,roll309,2,actual_number: 10; reaction_time: 4.71
2018_6_28_10_12_54,39,12,6,roll303,6,actual_number: 10; reaction_time: 13.62
2018_6_28_10_12_56,39,4,2,roll303,1,actual_number: 10; reaction_time: 7.9
2018_6_28_10_12_59,39,10,5,roll302,3,actual_number: 10; reaction_time: 8.41
2018_6_28_10_13_0,39,1,1,roll305,6,actual_number: 10; reaction_time: 6.1
2018_6_28_10_13_3,39,5,3,roll304,3,actual_number: 10; reaction_time: 10.52
2018_6_28_10_13_5,39,2,1,roll307,5,actual_number: 10; reaction_time: 5.17
2018_6_28_10_13_6,39,7,4,roll104,4,actual_number: 8; reaction_time: 6.93
2018_6_28_10_13_8,39,10,5,roll303,3,actual_number: 10; reaction_time: 6.18
2018_6_28_10_13_8,39,1,1,roll306,2,actual_number: 10; reaction_time: 5
2018_6_28_10_13_10,39,11,6,roll301,6,actual_number: 10; reaction_time: 10.02
2018_6_28_10_13_11,39,3,2,roll304,2,actual_number: 10; reaction_time: 9.34
2018_6_28_10_13_12,39,4,2,roll304,3,actual_number: 10; reaction_time: 6.78
2018_6_28_10_13_12,39,2,1,roll308,3,actual_number: 10; reaction_time: 4.68
2018_6_28_10_13_13,39,7,4,roll105,2,actual_number: 8; reaction_time: 5.35
2018_6_28_10_13_17,39,5,3,roll305,2,actual_number: 10; reaction_time: 11.53
2018_6_28_10_13_17,39,12,6,roll304,2,actual_number: 10; reaction_time: 9.8
2018_6_28_10_13_18,39,1,1,roll307,2,actual_number: 10; reaction_time: 4.08
2018_6_28_10_13_19,39,2,1,roll309,2,actual_number: 10; reaction_time: 4.89
2018_6_28_10_13_20,39,11,6,roll302,5,actual_number: 10; reaction_time: 7.32
2018_6_28_10_13_20,39,3,2,roll305,6,actual_number: 10; reaction_time: 6.65
2018_6_28_10_13_20,39,7,4,roll106,6,actual_number: 8; reaction_time: 4.48
2018_6_28_10_13_21,39,4,2,roll305,3,actual_number: 10; reaction_time: 6.51
2018_6_28_10_13_24,39,5,3,roll306,1,actual_number: 10; reaction_time: 5.13
2018_6_28_10_13_25,39,1,1,roll308,4,actual_number: 10; reaction_time: 5.01
2018_6_28_10_13_27,39,10,5,roll304,4,actual_number: 10; reaction_time: 8.71
2018_6_28_10_13_27,39,3,2,roll306,6,actual_number: 10; reaction_time: 4.43
2018_6_28_10_13_29,39,9,5,roll101,2,actual_number: 8; reaction_time: 4.92
2018_6_28_10_13_29,39,4,2,roll306,5,actual_number: 10; reaction_time: 6.11
2018_6_28_10_13_31,39,7,4,roll107,1,actual_number: 8; reaction_time: 5.16
2018_6_28_10_13_32,39,11,6,roll303,2,actual_number: 10; reaction_time: 9.47
2018_6_28_10_13_33,39,2,1,roll101,3,actual_number: 8; reaction_time: 5.21
2018_6_28_10_13_36,39,9,5,roll102,4,actual_number: 8; reaction_time: 4.56
2018_6_28_10_13_36,39,5,3,roll307,3,actual_number: 10; reaction_time: 5.94
2018_6_28_10_13_36,39,1,1,roll309,2,actual_number: 10; reaction_time: 8.3
2018_6_28_10_13_36,39,10,5,roll305,1,actual_number: 10; reaction_time: 6.4
2018_6_28_10_13_36,39,12,6,roll305,1,actual_number: 10; reaction_time: 16.88
2018_6_28_10_13_37,39,7,4,roll108,3,actual_number: 8; reaction_time: 3.66
2018_6_28_10_13_40,39,4,2,roll307,3,actual_number: 10; reaction_time: 6.18
2018_6_28_10_13_40,39,2,1,roll102,3,actual_number: 8; reaction_time: 4.4
2018_6_28_10_13_40,39,6,3,roll301,1,actual_number: 10; reaction_time: 14.09
2018_6_28_10_13_41,39,3,2,roll307,6,actual_number: 10; reaction_time: 5.44
2018_6_28_10_13_43,39,9,5,roll103,3,actual_number: 8; reaction_time: 4.77
2018_6_28_10_13_44,39,7,4,roll109,2,actual_number: 8; reaction_time: 3.85
2018_6_28_10_13_44,39,10,5,roll306,4,actual_number: 10; reaction_time: 5.45
2018_6_28_10_13_46,39,5,3,roll309,6,actual_number: 10; reaction_time: 7.39
2018_6_28_10_13_47,39,11,6,roll304,2,actual_number: 10; reaction_time: 8.23
2018_6_28_10_13_47,39,2,1,roll103,2,actual_number: 8; reaction_time: 4.12
2018_6_28_10_13_49,39,12,6,roll306,5,actual_number: 10; reaction_time: 10.3
2018_6_28_10_13_49,39,4,2,roll308,6,actual_number: 10; reaction_time: 6.6
2018_6_28_10_13_51,39,1,1,roll101,4,actual_number: 8; reaction_time: 4.97
2018_6_28_10_13_52,39,3,2,roll308,4,actual_number: 10; reaction_time: 8
2018_6_28_10_13_52,39,6,3,roll302,4,actual_number: 10; reaction_time: 8.91
2018_6_28_10_13_52,39,9,5,roll104,4,actual_number: 8; reaction_time: 3.33
2018_6_28_10_13_54,39,7,4,roll110,6,actual_number: 8; reaction_time: 5.7
2018_6_28_10_13_55,39,11,6,roll305,6,actual_number: 10; reaction_time: 6.12
2018_6_28_10_13_57,39,2,1,roll104,6,actual_number: 8; reaction_time: 4.26
2018_6_28_10_13_58,39,1,1,roll102,2,actual_number: 8; reaction_time: 4.46
2018_6_28_10_13_58,39,9,5,roll105,3,actual_number: 8; reaction_time: 3.78
2018_6_28_10_13_59,39,4,2,roll309,5,actual_number: 10; reaction_time: 6.92
2018_6_28_10_14_0,39,3,2,roll309,6,actual_number: 10; reaction_time: 5.4
2018_6_28_10_14_0,39,10,5,roll307,2,actual_number: 10; reaction_time: 7.18
2018_6_28_10_14_1,39,7,4,roll111,5,actual_number: 8; reaction_time: 3.97
2018_6_28_10_14_1,39,6,3,roll303,1,actual_number: 10; reaction_time: 6.62
2018_6_28_10_14_4,39,2,1,roll105,4,actual_number: 8; reaction_time: 3.89
2018_6_28_10_14_4,39,11,6,roll306,5,actual_number: 10; reaction_time: 6.16
2018_6_28_10_14_7,39,9,5,roll106,5,actual_number: 8; reaction_time: 6.04
2018_6_28_10_14_7,39,1,1,roll103,6,actual_number: 8; reaction_time: 7.29
2018_6_28_10_14_8,39,10,5,roll308,4,actual_number: 10; reaction_time: 5.96
2018_6_28_10_14_8,39,7,4,roll112,2,actual_number: 8; reaction_time: 5.11
2018_6_28_10_14_9,39,2,1,roll106,4,actual_number: 8; reaction_time: 3.18
2018_6_28_10_14_11,39,12,6,roll307,2,actual_number: 10; reaction_time: 11.61
2018_6_28_10_14_15,39,9,5,roll107,3,actual_number: 8; reaction_time: 3.73
2018_6_28_10_14_16,39,11,6,roll307,1,actual_number: 10; reaction_time: 7.19
2018_6_28_10_14_17,39,2,1,roll107,3,actual_number: 8; reaction_time: 3.73
2018_6_28_10_14_18,39,10,5,roll309,6,actual_number: 10; reaction_time: 7.19
2018_6_28_10_14_18,39,1,1,roll104,4,actual_number: 8; reaction_time: 4.36
2018_6_28_10_14_19,39,8,4,roll301,1,actual_number: 10; reaction_time: 252.82
2018_6_28_10_14_19,39,6,3,roll304,3,actual_number: 10; reaction_time: 8.13
2018_6_28_10_14_21,39,9,5,roll108,6,actual_number: 8; reaction_time: 3.84
2018_6_28_10_14_22,39,7,4,roll113,1,actual_number: 8; reaction_time: 8.31
2018_6_28_10_14_23,39,2,1,roll108,1,actual_number: 8; reaction_time: 3.04
2018_6_28_10_14_24,39,5,3,roll101,5,actual_number: 8; reaction_time: 8.19
2018_6_28_10_14_24,39,12,6,roll308,3,actual_number: 10; reaction_time: 11.4
2018_6_28_10_14_24,39,1,1,roll105,6,actual_number: 8; reaction_time: 4.22
2018_6_28_10_14_27,39,11,6,roll308,6,actual_number: 10; reaction_time: 7.62
2018_6_28_10_14_27,39,4,2,roll101,3,actual_number: 8; reaction_time: 11.91
2018_6_28_10_14_27,39,9,5,roll109,5,actual_number: 8; reaction_time: 3.75
2018_6_28_10_14_28,39,2,1,roll109,1,actual_number: 8; reaction_time: 2.78
2018_6_28_10_14_29,39,7,4,roll114,4,actual_number: 8; reaction_time: 4.44
2018_6_28_10_14_30,39,8,4,roll302,2,actual_number: 10; reaction_time: 8.03
2018_6_28_10_14_31,39,6,3,roll305,3,actual_number: 10; reaction_time: 8.98
2018_6_28_10_14_31,39,1,1,roll106,5,actual_number: 8; reaction_time: 4.12
2018_6_28_10_14_32,39,5,3,roll102,6,actual_number: 8; reaction_time: 5.52
2018_6_28_10_14_33,39,3,2,roll101,3,actual_number: 8; reaction_time: 5.74
2018_6_28_10_14_34,39,10,5,roll101,6,actual_number: 8; reaction_time: 6.76
2018_6_28_10_14_35,39,4,2,roll102,3,actual_number: 8; reaction_time: 5.49
2018_6_28_10_14_35,39,9,5,roll110,1,actual_number: 8; reaction_time: 2.45
2018_6_28_10_14_35,39,2,1,roll110,2,actual_number: 8; reaction_time: 3.37
2018_6_28_10_14_36,39,11,6,roll309,5,actual_number: 10; reaction_time: 6.75
2018_6_28_10_14_39,39,8,4,roll303,2,actual_number: 10; reaction_time: 7.1
2018_6_28_10_14_40,39,12,6,roll309,5,actual_number: 10; reaction_time: 12.83
2018_6_28_10_14_40,39,6,3,roll306,5,actual_number: 10; reaction_time: 6.56
